Country,Year,Inflation,IntentionalHomicides,LifeExpectancy,Population,SuicideMortality,Unemployment,Fixed,Percent,Fixed Value,HDI
Mozambique,1993,,,46.41,14370946,,2.690000057,0.632420513,0.785615544,61.7191783,0.234
Mozambique,1994,,,46.772,14948048,,2.710000038,0.649501898,0.781590732,61.08840723,0.241
Mozambique,1995,,,47.123,15483286,,2.710000038,0.641605688,0.774886096,60.04484618,0.248
Mozambique,1996,,,47.47,15960442,,2.710000038,0.636213216,0.768373449,59.03977571,0.263
Mozambique,1998,,,48.194,16813949,,2.75,0.631141005,0.759495794,57.68338611,0.287
Mozambique,1997,,,47.826,16397183,,2.700000048,0.622429467,0.757213464,57.33722301,0.275
Mozambique,1999,,,48.572,17244188,,2.819999933,0.607507383,0.745407832,55.5632836,0.301
Mozambique,2000,,,48.946,17711927,12.5,2.849999905,0.604825771,0.739395808,54.67061609,0.307
Mozambique,2016,17.41804182,,58.309,27829942,13.6,3.380000114,0.575120159,0.685482907,46.98868158,0.441
Mozambique,2015,3.550759674,,57.206,27042002,13.9,3.430000067,0.515080752,0.614654835,37.78005662,0.433
Mozambique,2017,15.11320739,,59.309,28649007,13.4,3.309999943,0.511303864,0.607249245,36.87516456,0.446
Mozambique,2018,3.9113344,,60.163,29495962,13.5,3.24000001,0.466623278,0.552871183,30.5666545,0.452
Mozambique,2019,2.781106312,,60.854,30366036,13.6,3.190000057,0.441343971,0.521683181,27.21533413,0.456
Mozambique,2013,4.261352509,,54.949,25560725,15.3,3.410000086,0,0,,0.417
Mozambique,2014,2.559748758,,56.062,26286163,14.4,3.410000086,0,0,,0.425
Mozambique,2012,2.60245457,,53.931,24862648,15.7,3.349999905,0,0,,0.403
Myanmar,1994,24.09878608,,58.141,43383428,,0.819999993,0,0,,0.376
Myanmar,1993,31.83160687,,57.823,42890002,,0.810000002,0,0,,0.369
Myanmar,1990,17.62677503,4.949777899,56.849,41335199,,,0,0,,0.342
Myanmar,1991,32.27203829,,57.18,41890197,,0.75999999,0,0,,0.349
Myanmar,1992,21.9132104,,57.504,42401684,,0.779999971,0,0,,0.363
Myanmar,1996,16.27539664,,58.78,44452206,,0.819999993,0,0,,0.387
Myanmar,1998,51.48754975,,59.422,45611220,,0.819999993,0,0,,0.396
Myanmar,1995,25.1947124,3.67412594,58.46,43901598,,0.819999993,0,0,,0.38
Myanmar,1997,29.69723258,,59.101,45027233,,0.819999993,0,0,,0.392
Myanmar,1999,18.40104337,,59.744,46181077,,0.829999983,0.36452797,0.405933152,0.164781724,0.404
Myanmar,2019,8.825066968,,67.134,54045420,2.9,0.5,0.375173152,0.402978681,0.162391817,0.583
Myanmar,2018,6.872328657,,66.867,53708395,2.9,0.870000005,0.344086654,0.383169994,0.146819244,0.579
Myanmar,2017,4.572536553,,66.558,53382581,3,1.559999943,0.34396877,0.368274914,0.135626412,0.572
Namibia,1990,,,61.608,1432905,,,0.336141714,0.367367993,0.134959242,0.581
Namibia,1993,,,60.516,1555101,,19.37000084,0.331606976,0.366416548,0.134261087,0.587
Namibia,1991,,,61.531,1476388,,19.13999939,0.317058379,0.365695939,0.13373352,0.583
Namibia,1992,,,61.165,1516958,,19.21999931,0.337912583,0.364522743,0.13287683,0.587
Namibia,1994,,,59.609,1591822,,19.39999962,0.320848806,0.353747305,0.125137156,0.587
Namibia,1995,,22.91343391,58.479,1627865,,21.02000046,0.308911334,0.346701834,0.120202162,0.582
Namibia,1996,,21.221875,57.179,1663378,,22.70999908,0.301937809,0.34272169,0.117458157,0.573
Namibia,1997,,19.25762163,55.806,1698032,,24.45000076,0.281769386,0.32313003,0.104413016,0.564
Namibia,1998,,23.50379843,54.462,1731639,,23.02000046,0.281840637,0.314554283,0.098944397,0.557
Namibia,1999,,21.4869539,53.231,1763859,,21.70000076,0.295820307,0.31436802,0.098827252,0.547
Namibia,2003,7.136153115,,50.589,1879117,18.2,21.70999908,0.289342852,0.306832293,0.094146056,0.543
Namibia,2013,5.600925023,,60.513,2233510,10.2,19.03000069,0.260819383,0.275707593,0.076014677,0.624
Namibia,2014,5.350169669,,61.425,2273430,10.9,18.52000046,0,0,,0.631
Namibia,2015,3.394015384,,62.119,2314904,11.6,20.88999939,0,0,,0.638
Namibia,2016,6.728582346,,62.625,2358041,10.7,23.35000038,0,0,,0.639
Namibia,2017,6.145799811,,63.021,2402603,10.9,21.5699997,0,0,,0.644
Namibia,2018,4.291591053,,63.373,2448255,9.9,19.87999916,0,0,,0.645
Namibia,2019,3.722394144,,63.708,2494530,9.7,19.75,0,0,,0.646
Namibia,2005,2.28194607,,50.931,1938320,17.8,21.97999954,0,0,,0.545
Namibia,2006,4.961166893,,51.609,1971317,17.7,21.76000023,0,0,,0.551
Namibia,2007,6.547881411,,52.593,2006514,17.3,21.55999947,0,0,,0.559
Nauru,1990,,,,9505,,,0,0,,
Nauru,1991,,,,9764,,,0,0,,
Nauru,1992,,,,10030,,,0,0,,
Nauru,1993,,,,10287,,,0,0,,
Nauru,1994,,,,10498,,,0,0,,
Nauru,1995,,,,10628,,,0.488675686,0.987223607,97.46104502,
Nauru,1996,,,,10672,,,0.475662783,0.953232031,90.86513049,
Nauru,1997,,,,10647,,,0.46336465,0.915740415,83.85805077,
Nauru,1998,,,,10565,,,0.44346622,0.856112394,73.29284312,
Nauru,1999,,,,10449,,,0.443510611,0.841576112,70.82503523,
Nauru,2000,,,,10337,,,0.445089422,0.830390713,68.95487362,
Nauru,2001,,,,10215,,,0.44435406,0.813835276,66.23278565,
Nauru,2002,,,,10102,,,0.436776193,0.786984132,61.9344024,
Nauru,2003,,,,9994,,,0.432222236,0.767712675,58.93827514,
Nauru,2004,,,,9902,,,0.421361582,0.740530021,54.8384712,
Nauru,2005,,,,9849,,,0.423782686,0.731921737,53.57094291,
Nauru,2006,,,,9828,,,0.426706447,0.725691236,52.662777,
Nauru,2007,,,,9842,,,0.41761776,0.699527236,48.93383539,
Nauru,2008,,,,9891,,,0.402337245,0.666121267,44.37175423,
Nauru,2009,,,,9939,,,0.385102765,0.625166827,39.08335616,
Nauru,2010,,,,10005,,,0.369337158,0.591886471,35.03295946,
Nauru,2011,0.3003003,,,10057,,,0.361543104,0.573877943,32.93358935,
Nauru,2012,-0.124750499,,,10279,,,0.366884648,0.571471414,32.6579577,
Nauru,2013,,,,10821,,,0.356597534,0.557183647,31.04536165,
Nauru,2014,,,,11853,,,0,0,,
Nauru,2015,,,,12475,,,0,0,,
Nauru,2016,,,,13049,,,0,0,,
Nauru,2017,,,,12876,,,0,0,,
Nauru,2018,,,,12704,,,0,0,,
Nauru,2019,,,,12581,,,0,0,,
Nepal,1997,4.009988605,2.545963271,60.144,22584775,,1.830000043,0,0,,0.435
Nepal,1999,7.45111261,2.679714067,61.6,23509964,,1.850000024,0,0,,0.447
Nepal,1994,8.349286729,,57.793,21040904,,1.840000033,0,0,,0.414
Nepal,1998,11.24446778,2.818993511,60.884,23057883,,1.830000043,0,0,,0.44
Nepal,1993,7.505394191,,56.964,20489975,,1.820000052,0,0,,0.407
Nepal,1990,8.239700375,1.872472955,54.404,18905478,,,0.151640245,0.25147636,0.06324036,0.387
Nepal,1991,15.55745293,,55.262,19405504,,1.75,0.149710177,0.238392002,0.056830747,0.395
Nepal,1992,17.14952362,,56.118,19938320,,1.779999971,0.145442756,0.233830797,0.054676842,0.402
Nepal,1995,7.622969507,,58.6,21576071,,1.840000033,0.139753302,0.216002012,0.046656869,0.419
Nepal,1996,9.220466624,,59.383,22090352,,1.840000033,0.126088158,0.19162334,0.036719504,0.428
Nepal,2015,7.868908956,,69.515,27015031,8.5,3.099999905,0.116849797,0.17571398,0.030875403,0.583
Nepal,2019,5.568685478,,70.778,28608710,9,2.849999905,0.115469844,0.171574806,0.029437914,0.602
Nepal,2017,3.627096107,,70.169,27627124,8.7,2.970000029,0.106420585,0.15627105,0.024420641,0.588
Nepal,2018,4.061163388,,70.478,28087871,8.8,2.900000095,0.104408506,0.151977447,0.023097144,0.596
Netherlands,1994,2.801526937,1.112620559,77.37512195,15382838,,7.159999847,0.104640998,0.150562587,0.022669093,0.871
Netherlands,1995,1.923224572,1.247749203,77.40463415,15459006,,7.159999847,0.100879325,0.143498328,0.02059177,0.868
Netherlands,1996,2.113787871,1.355757781,77.43560976,15530498,,6.420000076,0.09851066,0.142769073,0.020383008,0.872
Netherlands,1997,2.109245627,1.328608088,77.79439024,15610650,,5.510000229,0.095490693,0.135064629,0.018242454,0.872
Netherlands,1990,2.454089859,0.902078268,76.87804878,14951510,,,0,0,,0.836
Netherlands,1991,3.158197519,1.174946009,77,15069798,,7.28000021,0,0,,0.84
Netherlands,1992,3.183585695,1.272595494,77.21707317,15184166,,5.559999943,0,0,,0.841
Netherlands,1993,2.584181156,1.257531681,76.91658537,15290368,,6.289999962,0,0,,0.846
Netherlands,1998,1.959136323,1.117769035,77.88292683,15707209,,4.389999866,0,0,,0.874
Netherlands,1999,2.157179181,1.281927817,77.83658537,15812088,,3.619999886,0,0,,0.877
Netherlands,2019,2.633699102,,82.01219512,17344874,11.8,3.380000114,0,0,,0.944
New Caledonia,1990,,,70.48536585,170899,,,0,0,,
New Caledonia,1991,,,70.35853659,175362,,18.37999916,0,0,,
New Caledonia,1992,,,71.61463415,179799,,18.35000038,0,0,,
New Caledonia,1993,,,71.65609756,184496,,18.28000069,0,0,,
New Caledonia,1994,,,70.67317073,189482,,18.37000084,0,0,,
New Caledonia,1995,,,72.0097561,193816,,18.5,0,0,,
New Caledonia,1996,,,71.99756098,197564,,18.63999939,0,0,,
New Caledonia,1997,,,71.73902439,201418,,18.37999916,0,0,,
New Caledonia,1998,,,74.37560976,205279,,18.10000038,0,0,,
New Caledonia,1999,,,73.87560976,209214,,17.78000069,0,0,,
New Caledonia,2000,,,75.16341463,213230,,17.51000023,0.308333705,0.455441218,0.207426703,
New Caledonia,2001,,,74.83170732,217324,,17.23999977,0.295447069,0.435762638,0.189889077,
New Caledonia,2002,,,75.10243902,221490,,16.88999939,0.304447485,0.41477859,0.172041279,
New Caledonia,2003,,,75.27073171,225296,,16.5699997,0.289667457,0.375703576,0.141153177,
New Caledonia,2004,,,75.47073171,228750,,16.30999947,0.285683365,0.369099954,0.136234776,
New Caledonia,2005,,,75.72195122,232250,,15.92000008,0,0,,
New Caledonia,2006,,3.334389223,76.07560976,235750,,15.59000015,0,0,,
New Caledonia,2007,,4.931533871,76.47804878,239250,,15.26000023,0,0,,
New Caledonia,2008,,4.458929208,76.68048781,242750,,14.78999996,0,0,,
New Caledonia,2009,,3.198950744,76.98048781,245950,,13.97000027,0,0,,
New Caledonia,2010,,,77.28048781,249750,,14.02999973,0,0,,
New Caledonia,2011,2.428996938,,76.63170732,254350,,14.18000031,0,0,,
New Caledonia,2012,1.749672346,,77.07804878,259000,,14.27000046,0,0,,
New Caledonia,2013,1.27761319,,77.17804878,263650,,14.38000011,0,0,,
New Caledonia,2014,0.178851061,,77.23658537,268050,,14.59000015,0,0,,
New Caledonia,2015,0.570508141,,77.28048781,272400,,14.75,0,0,,
New Caledonia,2016,0.578317436,,76.93170732,276550,,14.92000008,0,0,,
New Caledonia,2017,,,77.53902439,280350,,15.10999966,0,0,,
New Caledonia,2018,,,77.43414634,284060,,15.31000042,0,0,,
New Caledonia,2019,,,77.63414634,287800,,15.44999981,0,0,,
New Zealand,1990,6.098444148,1.864179046,75.37804878,3329800,,,0,0,,0.826
New Zealand,1991,2.60239286,1.555413528,76.03170732,3495100,,10.60999966,0,0,,0.827
New Zealand,1994,1.745377908,1.569046672,76.88292683,3620000,,8.350000381,0,0,,0.853
New Zealand,1992,1.014560272,1.901027608,76.12439024,3531700,,10.67000008,0,0,,0.832
New Zealand,1995,3.754944137,1.061241816,76.73414634,3673400,,6.460000038,0,0,,0.859
New Zealand,1997,1.187148331,1.598995831,77.33414634,3781300,,6.860000134,0,0,,0.868
New Zealand,1998,1.265244099,1.294934217,78.08536585,3815000,,7.71999979,0,0,,0.87
New Zealand,1999,-0.11426713,1.178588041,77.8902439,3835100,,7.019999981,0,0,,0.872
New Zealand,1993,1.288207766,1.16202001,76.43414634,3572200,,9.800000191,0,0,,0.844
New Zealand,1996,2.285713054,1.291241723,76.78780488,3732000,,6.289999962,0,0,,0.862
New Zealand,2018,1.598297038,,81.85853659,4900600,11.4,4.300000191,0.479824576,0.761626311,58.00746376,0.928
New Zealand,2019,1.619631902,,81.70731707,4979300,11,4.070000172,0.378105069,0.585301964,34.25783891,0.931
Nicaragua,1991,,17.15261847,65.011,4267568,,7.340000153,0.342356365,0.538296171,28.97627677,0.506
Nicaragua,1992,,18.9253603,65.683,4364512,,7.409999847,0.335201117,0.530381514,28.13045504,0.513
Nicaragua,1993,,17.07564556,66.297,4462497,,7.539999962,0.334954763,0.521736391,27.22088617,0.516
Nicaragua,1998,,13.01255518,68.667,4910647,,7.559999943,0.330843867,0.512142208,26.22896412,0.559
Nicaragua,1999,,11.24014008,69.1,4991040,,7.610000134,0,0,,0.568
Nicaragua,1994,,15.90257534,66.849,4559006,,7.579999924,0,0,,0.521
Nicaragua,1997,,14.06479084,68.234,4827661,,7.559999943,0,0,,0.55
Nicaragua,1990,,16.10184416,64.293,4173434,,,0,0,,0.497
Nicaragua,1996,,13.96161736,67.798,4741578,,7.570000172,0,0,,0.541
Nicaragua,1995,,15.19716004,67.344,4652185,,7.570000172,0,0,,0.531
Nicaragua,2017,3.850671663,,74.068,6384855,4.4,3.299999952,0,0,,0.661
Nicaragua,2018,4.94723728,,74.275,6465513,4.5,5.199999809,0,0,,0.659
Nicaragua,2019,5.376289908,,74.485,6545502,4.4,5.139999866,0,0,,0.66
Niger,1991,-7.796641791,,44.103,8288735,,1.389999986,0,0,,0.223
Niger,1990,-0.775653011,,43.538,8026591,,,0,0,,0.22
Niger,1992,-4.475617902,,44.703,8566770,,1.409999967,0,0,,0.226
Niger,1993,-1.215034965,,45.33,8860287,,1.460000038,0,0,,0.231
Niger,1994,36.04105831,,45.979,9168312,,1.480000019,0,0,,0.235
Niger,1995,10.56328867,,46.641,9490288,,1.480000019,0,0,,0.24
Niger,1996,5.288857513,,47.307,9826598,,1.480000019,0,0,,0.244
Niger,1997,2.933452534,,47.97,10178201,,1.470000029,0,0,,0.248
Niger,1998,4.548015777,,48.627,10545716,,1.470000029,0,0,,0.255
Niger,1999,-2.302125038,,49.279,10929918,,1.49000001,0,0,,0.259
Niger,2000,2.900149736,,49.928,11331557,5,1.480000019,0,0,,0.262
Niger,2001,4.005514284,,50.584,11751365,5.1,1.470000029,0,0,,0.268
Niger,2002,2.628865979,,51.256,12189983,5.1,1.860000014,0,0,,0.273
Niger,2003,-1.614407692,,51.95,12647984,5.2,2.279999971,0,0,,0.276
Niger,2004,0.262543757,,52.668,13125916,5.1,2.690000057,0,0,,0.285
Niger,2005,7.797497818,,53.411,13624467,5.3,3.099999905,0.429684,0.4742649,0.224927195,0.294
Niger,2006,0.04048583,,54.18,14143971,5.2,2.329999924,0.425068468,0.468137079,0.219152325,0.3
Niger,2007,0.053959261,,54.968,14685399,5.3,1.700000048,0.421796213,0.467623296,0.218671547,0.306
Niger,2008,11.30510988,,55.764,15250908,5.2,1.220000029,0.407452836,0.452222904,0.204505555,0.314
Niger,2009,0.582906591,,56.557,15843133,5.3,0.910000026,0.3874998,0.422573391,0.178568271,0.321
Niger,2010,0.804073081,,57.333,16464025,5.3,0.579999983,0.361077482,0.389092115,0.151392674,0.331
Niger,2013,2.29723115,,59.455,18504255,5.5,1.220000029,0.327867453,0.375564093,0.141048388,0.357
Niger,2014,-0.93028726,,60.07,19240157,5.5,0.519999981,0.334798501,0.367506587,0.135061091,0.365
Niger,2015,-0.57609037,,60.631,20001663,5.4,0.519999981,0.316760705,0.365352601,0.133482523,0.372
Niger,2016,1.653889224,,61.137,20788838,5.3,0.50999999,0.31281211,0.355064824,0.126071029,0.378
Niger,2017,2.796373189,,61.599,21602472,5.3,0.49000001,0.315872292,0.34749427,0.120752268,0.386
Niger,2018,2.96760366,,62.024,22442948,5.3,0.469999999,0.305392605,0.343523741,0.118008561,0.391
Niger,2019,-2.489792651,,62.42,23310715,5.3,0.460000008,0.304513386,0.336851091,0.113468658,0.394
Nigeria,2003,14.03178361,,47.242,131900631,4.8,3.839999914,0.297685129,0.331497917,0.109890869,0.45
Nigeria,2004,14.99803382,,47.72,135320422,4.8,3.809999943,0.291510132,0.321755113,0.103526353,0.46
Nigeria,2006,8.22522152,,48.812,142538308,4.7,3.690000057,0.298426396,0.319172616,0.101871159,0.473
Nigeria,2005,17.86349337,,48.252,138865016,4.8,3.769999981,0.299458796,0.317559698,0.100844162,0.465
Nigeria,2007,5.388007969,,49.373,146339977,4.7,3.619999886,0.284351242,0.300265303,0.090159252,0.478
Nigeria,2008,11.58107518,,49.913,150269623,4.6,3.589999914,0.272832107,0.286889702,0.082305701,0.484
Nigeria,2009,12.55496039,,50.422,154324933,4.5,3.75,0,0,,0.49
Nigeria,2013,8.475827285,,52.228,171765769,4.1,3.700000048,0,0,,0.519
Nigeria,2014,8.062485824,,52.672,176404902,3.9,4.559999943,0,0,,0.523
Nigeria,2015,9.009387183,,53.112,181137448,3.7,4.309999943,0,0,,0.526
Nigeria,2010,13.72020184,,50.896,158503197,4.4,3.769999981,0,0,,0.482
Nigeria,2017,16.52353998,,53.95,190873311,3.6,8.390000343,0,0,,0.531
Nigeria,2019,11.39679497,,54.687,200963599,3.5,8.529999733,0,0,,0.539
Nigeria,2011,10.84002754,,51.346,162805071,4.4,3.769999981,0,0,,0.492
Nigeria,2012,12.21778174,,51.786,167228767,4.2,3.74000001,0,0,,0.5
Nigeria,2018,12.09473155,,54.332,195874740,3.5,8.449999809,0,0,,0.534
Nigeria,1990,7.364400306,,45.9,95212450,,,0,0,,
Nigeria,1991,13.0069731,,45.875,97667632,,3.710000038,0,0,,
Nigeria,1992,44.58884272,,45.857,100161710,,3.75,0,0,,
Nigeria,1993,57.16525284,,45.845,102700753,,3.809999943,0,0,,
Nigeria,1994,57.03170891,,45.843,105293700,,3.829999924,0,0,,
Nigeria,1995,72.8355023,,45.854,107948335,,3.829999924,0,0,,
Nigeria,1996,29.26829268,,45.88,110668794,,3.829999924,0,0,,
Nigeria,1997,8.529874214,,45.923,113457663,,3.829999924,0,0,,
Nigeria,1998,9.996378124,,45.994,116319759,,3.829999924,0,0,,
Nigeria,1999,6.618373395,,46.103,119260063,,3.849999905,0,0,,
Nigeria,2000,6.933292156,,46.267,122283850,4.9,3.829999924,0,0,,
Nigeria,2001,18.87364621,,46.51,125394046,4.9,3.819999933,0,0,,
Nigeria,2002,12.8765792,,46.835,128596076,4.8,3.849999905,0,0,,
Macedonia,2019,0.766439573,,75.797,2083459,9.4,17.26000023,0,0,,0.774
Macedonia,1990,,,71.152,1996228,,,0,0,,
Macedonia,1991,,,71.331,1993302,,35.52999878,0,0,,
Macedonia,1992,,,71.502,1988659,,35.68000031,0,0,,
Macedonia,1993,,,71.68,1984028,,35.95000076,0,0,,
Macedonia,1994,126.5833683,,71.871,1981703,,36.02999878,0,0,,
Macedonia,1995,16.37358897,,72.08,1983252,,36.02000046,0,0,,
Macedonia,1996,2.466600086,,72.309,1989443,,36.02000046,0,0,,
Macedonia,1997,1.294364872,,72.55,1999598,,36,0,0,,
Macedonia,1998,0.544199653,2.385624228,72.795,2012057,,34.5,0,0,,
Macedonia,1999,-1.279286576,1.877105878,73.038,2024394,,32.40000153,0,0,,
Northern Mariana Islands,1990,,,,45752,,,0,0,,
Northern Mariana Islands,1991,,,,46666,,,0,0,,
Northern Mariana Islands,1992,,,,46476,,,0,0,,
Northern Mariana Islands,1993,,,,45758,,,0,0,,
Northern Mariana Islands,1994,,,,45364,,,0,0,,
Northern Mariana Islands,1995,,,,45870,,,0,0,,
Northern Mariana Islands,1996,,,,47521,,,0,0,,
Northern Mariana Islands,1997,,,,50056,,,0.317572705,0.363355498,0.132027218,
Northern Mariana Islands,1998,,,,52997,,,0.314330548,0.360057901,0.129641692,
Northern Mariana Islands,1999,,,,55636,,,0.309789238,0.358137847,0.128262717,
Northern Mariana Islands,2000,,,,57453,,,0.298799977,0.347038301,0.120435582,
Northern Mariana Islands,2001,,,,58321,,,0.3020146,0.344765525,0.118863267,
Northern Mariana Islands,2002,,,,58420,,,0.299165306,0.339960575,0.115573193,
Northern Mariana Islands,2003,,,,57947,,,0.262903988,0.298754532,0.08925427,
Northern Mariana Islands,2004,,,,57246,,,0.259636068,0.290096165,0.084155785,
Northern Mariana Islands,2005,,,,56542,,,0.255355424,0.286916207,0.08232091,
Northern Mariana Islands,2006,,,,55882,,,0.237232477,0.26685318,0.07121062,
Northern Mariana Islands,2007,,,,55219,,,0.224667565,0.249353568,0.062177202,
Northern Mariana Islands,2008,,,,54625,,,0.224218099,0.248303543,0.061654649,
Northern Mariana Islands,2009,,,,54193,,,0.217183981,0.244301441,0.059683194,
Northern Mariana Islands,2010,,,,53971,,,0.198938456,0.219821498,0.048321491,
Northern Mariana Islands,2011,,,,54012,,,0.188401152,0.207261994,0.042957534,
Northern Mariana Islands,2012,,,,54311,,,0.177650564,0.194578931,0.03786096,
Northern Mariana Islands,2013,,,,54784,,,0.174040428,0.190624784,0.036337808,
Northern Mariana Islands,2014,,,,55305,,,0.170074119,0.186894637,0.034929605,
Northern Mariana Islands,2015,,,,55780,,,0,0,,
Northern Mariana Islands,2016,,,,56188,,,0,0,,
Northern Mariana Islands,2017,,,,56562,,,0,0,,
Northern Mariana Islands,2018,,,,56882,,,0,0,,
Northern Mariana Islands,2019,,,,57216,,,0,0,,
Norway,1994,1.375674981,0.760085646,77.6897561,4336613,,5.349999905,0,0,,0.883
Norway,1998,2.2524133,0.854415473,78.32926829,4431464,,3.74000001,0,0,,0.904
Norway,1999,2.365967366,0.737593674,78.28292683,4461913,,3.25,0,0,,0.909
Norway,2019,2.167730033,,82.90731707,5347896,11.8,3.690000057,0,0,,0.957
Norway,1996,1.262532492,0.978781608,78.15048781,4381336,,5.039999962,0,0,,0.887
Norway,1997,2.566923359,0.859676771,78.14268293,4405157,,4.690000057,0,0,,0.893
Norway,1992,2.328085049,1.071590392,77.18439024,4286401,,5.909999847,0,0,,0.861
Norway,1993,2.288269332,0.880283729,77.15170732,4311991,,5.96999979,0.28542313,0.340600394,0.116008628,0.869
Norway,1995,2.460367787,0.961759525,77.73658537,4359184,,6.309999943,0.288186932,0.32711343,0.107003196,0.881
Norway,1990,4.131033483,1.106589008,76.53731707,4241473,,,0.286525975,0.324859382,0.105533618,0.849
Norway,1991,3.438195991,1.171106919,76.98073171,4261732,,5.409999847,0.266931807,0.31589563,0.099790049,0.854
Oman,2019,0.133795057,,77.861,4974986,4.9,1.840000033,0.27648404,0.313473969,0.098265929,0.813
Oman,2001,-0.816666667,,72.58,2294962,6.2,3.549999952,0.276302226,0.31326783,0.098136733,0.705
Oman,2000,,,72.126,2267973,6.2,3.49000001,0.262624366,0.308969842,0.095462363,0.693
Oman,1990,,,67.18,1812161,,,0.261680634,0.306059221,0.093672247,
Oman,1991,,,67.739,1893768,,3.190000057,0.266329353,0.300597464,0.090358835,
Oman,1992,,,68.273,1983275,,3.160000086,0.262087591,0.296479176,0.087899902,
Oman,1993,,,68.786,2072104,,3.119999886,0.247342603,0.287607678,0.082718176,
Oman,1994,,,69.283,2148419,,3.160000086,0.250126884,0.283269404,0.080241555,
Oman,1995,,,69.77,2204277,,3.210000038,0.25148101,0.282562932,0.079841811,
Oman,1996,,,70.25,2236654,,3.25999999,0.239433892,0.272393507,0.074198223,
Oman,1997,,,70.726,2249762,,3.329999924,0.23746426,0.271077922,0.07348324,
Oman,1998,,,71.197,2251864,,3.390000105,0.232232991,0.268477446,0.072080139,
Oman,1999,,,71.664,2254904,,3.420000076,0.226075012,0.258076498,0.066603479,
Pakistan,1991,11.79127034,,60.393,110778648,,0.589999974,0.223151968,0.256496515,0.065790462,0.407
Pakistan,1992,9.509041462,,60.68,113911126,,0.600000024,0.216281632,0.247461822,0.061237353,0.413
